id,sex, age, ecactivity, worktype, commutetime, town, x, y, apartment
375,F,21,student,undef,not commuting,Ho,-564066,-1.2023e+06,720
376,F,21,working,industry,not commuting,Ho,-562691,-1.19903e+06,8258
377,F,50,working,industry,15 to 30 min,Ho,-562691,-1.19903e+06,8258
378,M,70,retired,undef,not commuting,Ho,-563513,-1.20181e+06,10453
379,M,62,retired,undef,not commuting,Ho,-563949,-1.20201e+06,10751
380,F,58,retired,undef,not commuting,Ho,-563949,-1.20201e+06,10751
381,F,5,at home,undef,not commuting,Ho,-565453,-1.2021e+06,6902
382,M,33,working,health,not commuting,Ho,-565453,-1.2021e+06,6902
383,M,4,at home,undef,not commuting,Ho,-565453,-1.2021e+06,6902
384,F,27,working,transportation,not commuting,Ho,-565453,-1.2021e+06,6902
385,M,29,at home,undef,not commuting,Ho,-564174,-1.20195e+06,1546
386,M,27,working,tradeandmoto,not commuting,Ho,-564174,-1.20195e+06,1546
387,F,35,at home,undef,not commuting,Ho,-565830,-1.20221e+06,5000
388,M,30,working,banks,not commuting,Ho,-565326,-1.20183e+06,3535
389,F,42,at home,undef,not commuting,Ho,-564461,-1.20286e+06,5364
390,M,28,working,industry,not commuting,Ho,-565465,-1.20207e+06,3426
391,F,21,student,undef,not commuting,Ho,-565465,-1.20207e+06,3426
392,F,20,at home,undef,not commuting,Ho,-563667,-1.20164e+06,6497
393,M,12,student,undef,not commuting,Ho,-563667,-1.20164e+06,6497
394,M,56,retired,undef,not commuting,Ho,-564316,-1.20124e+06,10845
395,F,69,retired,undef,not commuting,Ho,-564131,-1.20192e+06,1480
396,M,42,working,industry,not commuting,Ho,-563663,-1.20281e+06,8751
397,F,37,working,industry,not commuting,Ho,-563663,-1.20281e+06,8751
398,F,61,retired,undef,not commuting,Ho,-564775,-1.20272e+06,291
399,M,59,working,health,not commuting,Ho,-564775,-1.20272e+06,291
400,M,24,student,undef,not commuting,Ho,-563773,-1.20273e+06,8482
401,F,37,at home,undef,not commuting,Ho,-563905,-1.20257e+06,10722
402,M,11,student,undef,not commuting,Ho,-563905,-1.20257e+06,10722
403,M,3,at home,undef,not commuting,Ho,-564457,-1.2023e+06,7271
404,M,29,working,education,not commuting,Ho,-564457,-1.2023e+06,7271
405,M,0,at home,undef,not commuting,Ho,-563681,-1.20225e+06,7531
406,F,8,student,undef,not commuting,Ho,-563681,-1.20225e+06,7531
407,F,35,at home,undef,not commuting,Ho,-563681,-1.20225e+06,7531
408,F,44,working,tradeandmoto,not commuting,Ho,-563659,-1.20235e+06,7679
409,F,10,student,undef,not commuting,Ho,-563971,-1.20262e+06,10829
410,F,30,at home,undef,not commuting,Ho,-563971,-1.20262e+06,10829
411,M,32,working,adminetc,not commuting,Ho,-563971,-1.20262e+06,10829
412,M,2,at home,undef,not commuting,Ho,-563971,-1.20262e+06,10829
413,F,65,retired,undef,not commuting,Ho,-563696,-1.20232e+06,7612
414,F,40,working,industry,not commuting,Ho,-564206,-1.20304e+06,5151
415,M,20,working,health,not commuting,Ho,-564206,-1.20304e+06,5151
416,F,12,student,undef,not commuting,Ho,-564206,-1.20304e+06,5151
417,F,44,working,industry,not commuting,Ho,-564455,-1.20294e+06,4635
418,M,50,working,industry,not commuting,Ho,-564455,-1.20294e+06,4635
419,F,19,at home,undef,not commuting,Ho,-564455,-1.20294e+06,4635
420,M,17,working,industry,30 to 45 mins,Ho,-565780,-1.20203e+06,9552
421,F,41,working,industry,30 to 45 mins,Ho,-565780,-1.20203e+06,9552
422,F,23,working,industry,not commuting,Ho,-564335,-1.20206e+06,1364
423,M,30,working,education,not commuting,Ho,-564335,-1.20206e+06,1364
424,F,29,at home,undef,not commuting,Ho,-563680,-1.20285e+06,8810
425,F,3,at home,undef,not commuting,Ho,-563680,-1.20285e+06,8810
426,M,28,at home,undef,not commuting,Ho,-563680,-1.20285e+06,8810
427,M,48,at home,undef,not commuting,Ho,-563667,-1.20164e+06,6505
428,M,21,at home,undef,not commuting,Ho,-563667,-1.20164e+06,6505
429,F,42,at home,undef,not commuting,Ho,-563667,-1.20164e+06,6505
430,F,2,at home,undef,not commuting,Ho,-563667,-1.20164e+06,6505
431,M,34,working,industry,less than 15min,Ho,-564420,-1.20171e+06,3672
432,F,33,at home,undef,not commuting,Ho,-564420,-1.20171e+06,3672
433,M,3,at home,undef,not commuting,Ho,-564420,-1.20171e+06,3672
434,M,46,working,health,not commuting,Ho,-564056,-1.20263e+06,797
435,M,20,working,adminetc,not commuting,Ho,-564056,-1.20263e+06,797
436,M,12,student,undef,not commuting,Ho,-564056,-1.20263e+06,797
437,F,44,working,industry,not commuting,Ho,-564056,-1.20263e+06,797
438,M,46,working,adminetc,not commuting,Ho,-565571,-1.20222e+06,6839
439,F,45,at home,undef,not commuting,Ho,-565571,-1.20222e+06,6839
440,M,30,at home,undef,not commuting,Ho,-563614,-1.20255e+06,8050
441,F,29,working,adminetc,not commuting,Ho,-563614,-1.20255e+06,8050
442,F,4,at home,undef,not commuting,Ho,-563614,-1.20255e+06,8050
443,M,28,working,industry,15 to 30 min,Ho,-564173,-1.20307e+06,4598
444,F,49,working,education,not commuting,Ho,-563613,-1.2018e+06,5518
445,F,20,student,undef,not commuting,Ho,-563613,-1.2018e+06,5518
446,M,46,working,it,not commuting,Ho,-563613,-1.2018e+06,5518
447,M,40,working,adminetc,not commuting,Ho,-564989,-1.20166e+06,3765
448,F,53,working,banks,not commuting,Ho,-564854,-1.20183e+06,4159
449,M,50,working,industry,30 to 45 mins,Ho,-564854,-1.20183e+06,4159
450,F,21,at home,undef,not commuting,Ho,-564854,-1.20183e+06,4159
451,F,42,working,publicsector,not commuting,Ho,-565790,-1.20225e+06,4949
452,F,2,at home,undef,not commuting,Ho,-563616,-1.20226e+06,7637
453,M,34,working,industry,not commuting,Ho,-563616,-1.20226e+06,7637
454,F,31,working,transportation,not commuting,Ho,-563616,-1.20226e+06,7637
455,M,19,working,construction,not commuting,Ho,-564891,-1.20162e+06,3910
456,F,42,working,industry,not commuting,Ho,-563735,-1.20289e+06,9012
457,M,45,working,eatinghousing,not commuting,Ho,-563735,-1.20289e+06,9012
458,M,21,student,undef,not commuting,Ho,-563735,-1.20289e+06,9012
459,F,25,working,education,not commuting,Ho,-564694,-1.20265e+06,6983
460,M,29,at home,undef,not commuting,Ho,-564694,-1.20265e+06,6983
461,M,47,working,industry,not commuting,Ho,-563207,-1.20186e+06,1604
462,M,19,working,industry,not commuting,Ho,-563818,-1.20258e+06,9907
463,M,50,working,industry,not commuting,Ho,-563818,-1.20258e+06,9907
464,F,48,working,tradeandmoto,not commuting,Ho,-563818,-1.20258e+06,9907
465,F,42,working,construction,15 to 30 min,Ho,-563826,-1.20274e+06,8569
466,M,17,student,undef,not commuting,Ho,-563826,-1.20274e+06,8569
467,M,20,student,undef,not commuting,Ho,-563826,-1.20274e+06,8569
468,F,64,retired,undef,not commuting,Ho,-563378,-1.20159e+06,5926
469,M,1,at home,undef,not commuting,Ho,-565830,-1.20221e+06,5018
470,F,31,working,publicsector,not commuting,Ho,-565830,-1.20221e+06,5018
471,M,33,at home,undef,not commuting,Ho,-565830,-1.20221e+06,5018
472,M,42,working,industry,not commuting,Ho,-564584,-1.20153e+06,10515
473,F,38,working,industry,not commuting,Ho,-564584,-1.20153e+06,10515
474,F,85,retired,undef,not commuting,Ho,-564202,-1.20237e+06,939
475,M,85,retired,undef,not commuting,Ho,-564202,-1.20237e+06,939
476,M,60,working,tradeandmoto,less than 15min,Ho,-564039,-1.20275e+06,2964
477,F,28,working,health,not commuting,Ho,-564039,-1.20275e+06,2964
478,M,29,working,eatinghousing,not commuting,Ho,-563961,-1.20226e+06,665
479,M,2,at home,undef,not commuting,Ho,-563961,-1.20226e+06,665
480,M,7,student,undef,not commuting,Ho,-563961,-1.20226e+06,665
481,F,82,retired,undef,not commuting,Ho,-563696,-1.20232e+06,7602
482,F,24,at home,undef,not commuting,Ho,-563764,-1.20207e+06,6598
483,M,24,student,undef,not commuting,Ho,-563764,-1.20207e+06,6598
484,F,78,retired,undef,not commuting,Ho,-563712,-1.2029e+06,9121
485,M,66,retired,undef,not commuting,Ho,-563712,-1.2029e+06,9121
486,M,46,working,it,not commuting,Ho,-564461,-1.20299e+06,8890
487,F,23,student,undef,not commuting,Ho,-564461,-1.20299e+06,8890
488,F,44,working,industry,not commuting,Ho,-564461,-1.20299e+06,8890
489,M,16,student,undef,45 to 60 mins,Ho,-564461,-1.20299e+06,8890
490,F,24,at home,undef,not commuting,Ho,-563764,-1.20269e+06,8398
491,M,30,working,tradeandmoto,not commuting,Ho,-563764,-1.20269e+06,8398
492,F,79,retired,undef,not commuting,Ho,-563683,-1.20242e+06,7741
493,M,80,retired,undef,not commuting,Ho,-563683,-1.20242e+06,7741
494,F,84,retired,undef,not commuting,Ho,-564046,-1.20256e+06,1238
495,M,1,at home,undef,not commuting,Ho,-565270,-1.2015e+06,3054
496,F,22,student,undef,not commuting,Ho,-565270,-1.2015e+06,3054
497,M,33,working,industry,not commuting,Ho,-565270,-1.2015e+06,3054
498,F,32,at home,undef,not commuting,Ho,-564877,-1.20134e+06,1933
499,M,19,working,publicsector,30 to 45 mins,Ho,-563696,-1.20232e+06,7576
500,M,21,student,undef,30 to 45 mins,Ho,-563696,-1.20232e+06,7576
501,M,46,working,education,30 to 45 mins,Ho,-563696,-1.20232e+06,7576
502,F,45,at home,undef,not commuting,Ho,-563696,-1.20232e+06,7576
503,F,36,at home,undef,not commuting,Ho,-565663,-1.20218e+06,4789
504,F,13,student,undef,not commuting,Ho,-565663,-1.20218e+06,4789
505,M,17,student,undef,not commuting,Ho,-565663,-1.20218e+06,4789
506,M,37,working,industry,not commuting,Ho,-565663,-1.20218e+06,4789
507,M,69,retired,undef,not commuting,Ho,-563971,-1.20262e+06,10822
508,F,65,retired,undef,not commuting,Ho,-563971,-1.20262e+06,10822
509,F,6,student,undef,not commuting,Ho,-565511,-1.20214e+06,6874
510,F,35,working,construction,not commuting,Ho,-565511,-1.20214e+06,6874
511,M,32,at home,undef,not commuting,Ho,-565511,-1.20214e+06,6874
512,M,10,student,undef,not commuting,Ho,-565511,-1.20214e+06,6874
513,F,3,at home,undef,not commuting,Ho,-563075,-1.2019e+06,10403
514,M,37,working,industry,not commuting,Ho,-563075,-1.2019e+06,10403
515,F,38,working,banks,not commuting,Ho,-563819,-1.20271e+06,8547
516,M,3,at home,undef,not commuting,Ho,-563819,-1.20271e+06,8547
517,M,43,working,industry,not commuting,Ho,-563819,-1.20271e+06,8547
518,F,38,working,health,not commuting,Ho,-563901,-1.20264e+06,9566
519,F,63,retired,undef,not commuting,Ho,-563901,-1.20264e+06,9566
520,M,60,retired,undef,not commuting,Ho,-563901,-1.20264e+06,9566
521,F,80,retired,undef,not commuting,Ho,-563735,-1.20289e+06,9044
522,M,82,retired,undef,not commuting,Ho,-563735,-1.20289e+06,9044
523,M,45,at home,undef,not commuting,Ho,-563708,-1.20295e+06,9138
524,F,46,working,tradeandmoto,not commuting,Ho,-563708,-1.20295e+06,9138
525,F,14,student,undef,not commuting,Ho,-563708,-1.20295e+06,9138
526,M,20,student,undef,not commuting,Ho,-563708,-1.20295e+06,9138
527,F,65,retired,undef,not commuting,Ho,-564435,-1.20177e+06,3702
528,M,47,working,tradeandmoto,not commuting,Ho,-565556,-1.20195e+06,3030
529,F,71,retired,undef,not commuting,Ho,-565121,-1.2018e+06,3609
530,M,25,working,industry,not commuting,Ho,-563663,-1.20281e+06,8739
531,F,62,retired,undef,not commuting,Ho,-563663,-1.20281e+06,8739
532,M,9,student,undef,not commuting,Ho,-564854,-1.20183e+06,4153
533,F,40,working,education,not commuting,Ho,-564854,-1.20183e+06,4153
534,M,6,student,undef,not commuting,Ho,-564854,-1.20183e+06,4153
535,M,42,working,adminetc,not commuting,Ho,-564854,-1.20183e+06,4153
536,M,16,working,publicsector,less than 15min,Ho,-564071,-1.20236e+06,563
537,F,9,student,undef,not commuting,Ho,-564071,-1.20236e+06,563
538,M,38,working,tradeandmoto,not commuting,Ho,-564071,-1.20236e+06,563
539,F,36,working,industry,not commuting,Ho,-564071,-1.20236e+06,563
540,F,76,retired,undef,not commuting,Ho,-563875,-1.20213e+06,926
541,M,79,retired,undef,not commuting,Ho,-563875,-1.20213e+06,926
542,M,51,at home,undef,not commuting,Ho,-564519,-1.20264e+06,5464
543,M,24,working,transportation,not commuting,Ho,-564519,-1.20264e+06,5464
544,M,19,student,undef,not commuting,Ho,-564519,-1.20264e+06,5464
545,F,51,working,adminetc,not commuting,Ho,-564519,-1.20264e+06,5464
546,F,26,at home,undef,not commuting,Ho,-563425,-1.20167e+06,5784
547,M,27,working,industry,not commuting,Ho,-563425,-1.20167e+06,5784
548,F,12,student,undef,not commuting,Ho,-564628,-1.20269e+06,7087
549,F,44,working,tradeandmoto,not commuting,Ho,-564628,-1.20269e+06,7087
550,M,44,working,publicsector,not commuting,Ho,-564628,-1.20269e+06,7087
551,F,90,retired,undef,not commuting,Ho,-564257,-1.20212e+06,1509
552,F,43,working,tradeandmoto,not commuting,Ho,-564864,-1.20137e+06,1918
553,M,45,working,adminetc,not commuting,Ho,-564864,-1.20137e+06,1918
554,F,15,working,adminetc,not commuting,Ho,-564864,-1.20137e+06,1918
555,M,19,working,industry,not commuting,Ho,-564864,-1.20137e+06,1918
556,F,66,retired,undef,not commuting,Ho,-564891,-1.20162e+06,3921
557,F,21,student,undef,30 to 45 mins,Ho,-565738,-1.20179e+06,3215
558,F,60,retired,undef,not commuting,Ho,-564208,-1.20224e+06,4477
559,F,55,working,eatinghousing,not commuting,Ho,-563383,-1.20153e+06,6048
560,M,55,retired,undef,not commuting,Ho,-563383,-1.20153e+06,6048
561,M,82,retired,undef,not commuting,Ho,-563978,-1.20245e+06,10227
562,F,56,working,publicsector,not commuting,Ho,-563978,-1.20245e+06,10227
563,M,56,retired,undef,not commuting,Ho,-563978,-1.20245e+06,10227
564,F,58,retired,undef,not commuting,Ho,-565255,-1.20153e+06,2720
565,F,41,working,adminetc,not commuting,Ho,-564365,-1.20245e+06,473
566,F,71,retired,undef,not commuting,Ho,-565411,-1.20174e+06,2455
567,F,30,working,industry,not commuting,Ho,-564592,-1.20135e+06,10385
568,F,37,working,industry,not commuting,Ho,-563433,-1.20161e+06,5914
569,M,0,at home,undef,not commuting,Ho,-563433,-1.20161e+06,5914
570,M,35,working,industry,not commuting,Ho,-564422,-1.2024e+06,7313
571,F,36,working,publicsector,not commuting,Ho,-564422,-1.2024e+06,7313
572,F,12,student,undef,not commuting,Ho,-564422,-1.2024e+06,7313
573,F,18,working,education,not commuting,Ho,-564422,-1.2024e+06,7313
574,F,53,working,industry,not commuting,Ho,-563659,-1.20235e+06,7709
575,F,73,retired,undef,not commuting,Ho,-563714,-1.20281e+06,8627
576,M,50,working,eatinghousing,not commuting,Ho,-563477,-1.20168e+06,5762
577,F,13,student,undef,not commuting,Ho,-563477,-1.20168e+06,5762
578,F,37,working,publicsector,not commuting,Ho,-563477,-1.20168e+06,5762
579,M,32,working,industry,not commuting,Ho,-563477,-1.20168e+06,5762
580,F,15,student,undef,not commuting,Ho,-563477,-1.20168e+06,5762
581,M,64,retired,undef,not commuting,Ho,-565782,-1.2017e+06,7104
582,F,63,retired,undef,not commuting,Ho,-565782,-1.2017e+06,7104
583,F,52,at home,undef,not commuting,Ho,-564098,-1.20229e+06,326
584,M,57,retired,undef,not commuting,Ho,-564098,-1.20229e+06,326
585,F,87,retired,undef,not commuting,Ho,-563767,-1.20298e+06,9411
586,M,42,working,industry,not commuting,Ho,-565823,-1.20216e+06,8238
587,M,59,working,adminetc,not commuting,Ho,-564069,-1.20248e+06,10793
588,F,55,working,industry,not commuting,Ho,-564069,-1.20248e+06,10793
589,M,27,working,industry,60 to 90 mins,Ho,-563661,-1.20221e+06,7492
590,M,47,working,health,not commuting,Ho,-564511,-1.20229e+06,10120
591,F,4,at home,undef,not commuting,Ho,-563663,-1.20281e+06,8708
592,F,34,at home,undef,not commuting,Ho,-563663,-1.20281e+06,8708
593,F,63,retired,undef,not commuting,Ho,-565574,-1.20211e+06,3448
594,M,10,student,undef,not commuting,Ho,-564317,-1.20314e+06,5199
595,M,33,working,industry,not commuting,Ho,-564317,-1.20314e+06,5199
596,F,31,at home,undef,not commuting,Ho,-564317,-1.20314e+06,5199
597,M,54,at home,undef,not commuting,Ho,-564344,-1.20239e+06,624
598,F,54,at home,undef,not commuting,Ho,-564344,-1.20239e+06,624
599,F,32,working,industry,not commuting,Ho,-563644,-1.20265e+06,8826
600,M,67,retired,undef,not commuting,Ho,-563796,-1.20251e+06,10069
601,F,64,retired,undef,not commuting,Ho,-563796,-1.20251e+06,10069
602,F,64,retired,undef,not commuting,Ho,-563708,-1.20295e+06,9174
603,M,34,working,construction,not commuting,Ho,-563708,-1.20295e+06,9174
604,M,63,working,industry,not commuting,Ho,-563708,-1.20295e+06,9174
605,M,68,retired,undef,not commuting,Ho,-563796,-1.20251e+06,10067
606,F,64,retired,undef,not commuting,Ho,-563796,-1.20251e+06,10067
607,F,2,at home,undef,not commuting,Ho,-563915,-1.2027e+06,9689
608,F,24,at home,undef,not commuting,Ho,-563915,-1.2027e+06,9689
609,M,31,at home,undef,not commuting,Ho,-563915,-1.2027e+06,9689
610,M,64,retired,undef,not commuting,Ho,-563720,-1.20166e+06,6411
611,F,65,retired,undef,not commuting,Ho,-563720,-1.20166e+06,6411
612,F,61,retired,undef,not commuting,Ho,-565326,-1.20183e+06,3520
613,M,59,working,industry,not commuting,Ho,-565326,-1.20183e+06,3520
614,F,57,retired,undef,not commuting,Ho,-563885,-1.20292e+06,9455
615,M,81,retired,undef,not commuting,Ho,-564488,-1.20247e+06,7394
616,F,80,retired,undef,not commuting,Ho,-564488,-1.20247e+06,7394
617,M,58,retired,undef,not commuting,Ho,-565823,-1.20216e+06,8183
618,F,59,working,industry,15 to 30 min,Ho,-564124,-1.20194e+06,1475
619,M,22,student,undef,15 to 30 min,Ho,-564124,-1.20194e+06,1475
620,M,61,retired,undef,not commuting,Ho,-564124,-1.20194e+06,1475
621,F,72,retired,undef,not commuting,Ho,-563667,-1.20164e+06,6521
622,M,70,retired,undef,not commuting,Ho,-563667,-1.20164e+06,6521
623,F,78,retired,undef,not commuting,Ho,-564877,-1.20134e+06,1930
624,F,85,retired,undef,not commuting,Ho,-564110,-1.20333e+06,10843
625,F,31,at home,undef,not commuting,Ho,-563826,-1.20274e+06,8568
626,M,37,working,industry,not commuting,Ho,-563826,-1.20274e+06,8568
627,F,9,student,undef,not commuting,Ho,-563826,-1.20274e+06,8568
628,M,6,student,undef,not commuting,Ho,-563826,-1.20274e+06,8568
629,M,72,retired,undef,not commuting,Ho,-564178,-1.20259e+06,434
630,F,66,retired,undef,not commuting,Ho,-564178,-1.20259e+06,434
631,F,53,working,tradeandmoto,not commuting,Ho,-563336,-1.20152e+06,6100
632,F,26,at home,undef,not commuting,Ho,-563336,-1.20152e+06,6100
633,M,55,working,health,not commuting,Ho,-563336,-1.20152e+06,6100
634,F,0,at home,undef,not commuting,Ho,-564628,-1.20269e+06,7070
635,F,79,retired,undef,not commuting,Ho,-564628,-1.20269e+06,7070
636,M,25,at home,undef,not commuting,Ho,-563767,-1.20298e+06,9437
637,M,50,working,industry,not commuting,Ho,-563767,-1.20298e+06,9437
638,F,49,working,adminetc,not commuting,Ho,-563767,-1.20298e+06,9437
639,M,11,student,undef,not commuting,Ho,-563767,-1.20298e+06,9437
640,M,23,at home,undef,not commuting,Ho,-563767,-1.20298e+06,9437
641,F,45,working,construction,not commuting,Ho,-565578,-1.20202e+06,2975
642,M,60,retired,undef,not commuting,Ho,-565578,-1.20202e+06,2975
643,M,11,student,undef,not commuting,Ho,-565578,-1.20202e+06,2975
644,F,88,retired,undef,not commuting,Ho,-565608,-1.20194e+06,2989
645,F,5,at home,undef,not commuting,Ho,-563990,-1.20254e+06,10317
646,F,37,working,eatinghousing,not commuting,Ho,-563990,-1.20254e+06,10317
647,F,60,retired,undef,not commuting,Ho,-565729,-1.20204e+06,6683
648,F,25,working,tradeandmoto,not commuting,Ho,-565729,-1.20204e+06,6683
649,M,51,working,industry,not commuting,Ho,-565729,-1.20204e+06,6683
650,M,42,working,industry,not commuting,Ho,-565729,-1.20204e+06,6683
651,F,69,retired,undef,not commuting,Ho,-563684,-1.19925e+06,226
652,F,17,working,transportation,not commuting,Ho,-564511,-1.20229e+06,10132
653,M,8,student,undef,not commuting,Ho,-564511,-1.20229e+06,10132
654,F,46,working,health,15 to 30 min,Ho,-564511,-1.20229e+06,10132
655,M,38,working,publicsector,not commuting,Ho,-565039,-1.20165e+06,4506
656,M,1,at home,undef,not commuting,Ho,-564444,-1.20214e+06,666
657,M,26,at home,undef,not commuting,Ho,-564444,-1.20214e+06,666
658,F,27,working,it,not commuting,Ho,-564444,-1.20214e+06,666
659,F,53,working,transportation,not commuting,Ho,-564891,-1.20162e+06,3935
660,M,54,working,industry,not commuting,Ho,-564891,-1.20162e+06,3935
661,F,25,working,publicsector,not commuting,Ho,-564239,-1.20169e+06,1723
662,F,50,working,tradeandmoto,not commuting,Ho,-564239,-1.20169e+06,1723
663,M,30,working,industry,not commuting,Ho,-564239,-1.20169e+06,1723
664,M,52,working,industry,not commuting,Ho,-564239,-1.20169e+06,1723
665,M,29,working,industry,not commuting,Ho,-563696,-1.20232e+06,7595
666,F,55,working,education,not commuting,Ho,-563696,-1.20232e+06,7595
