id,sex, age, ecactivity, worktype, commutetime, town, x, y, apartment
375,F,21,student,undef,not commuting,Ho,-564818,-1.20172e+06,4437
376,F,21,working,industry,not commuting,Ho,-563841,-1.20291e+06,9751
377,F,50,working,industry,15 to 30 min,Ho,-563841,-1.20291e+06,9751
378,M,70,retired,undef,not commuting,Ho,-564599,-1.20235e+06,1713
379,M,62,retired,undef,not commuting,Ho,-563751,-1.20307e+06,9318
380,F,58,retired,undef,not commuting,Ho,-563751,-1.20307e+06,9318
381,F,5,at home,undef,not commuting,Ho,-564991,-1.2018e+06,4050
382,M,33,working,health,not commuting,Ho,-564991,-1.2018e+06,4050
383,M,4,at home,undef,not commuting,Ho,-564991,-1.2018e+06,4050
384,F,27,working,transportation,not commuting,Ho,-564991,-1.2018e+06,4050
385,M,29,at home,undef,not commuting,Ho,-564174,-1.2028e+06,121
386,M,27,working,tradeandmoto,not commuting,Ho,-564174,-1.2028e+06,121
387,F,35,at home,undef,not commuting,Ho,-563826,-1.20274e+06,8555
388,M,30,working,banks,not commuting,Ho,-563911,-1.20218e+06,9992
389,F,42,at home,undef,not commuting,Ho,-563901,-1.20264e+06,9564
390,M,28,working,industry,not commuting,Ho,-564374,-1.20321e+06,5306
391,F,21,student,undef,not commuting,Ho,-564374,-1.20321e+06,5306
392,F,20,at home,undef,not commuting,Ho,-564891,-1.20162e+06,3919
393,M,12,student,undef,not commuting,Ho,-564891,-1.20162e+06,3919
394,M,56,retired,undef,not commuting,Ho,-565783,-1.20179e+06,7149
395,F,69,retired,undef,not commuting,Ho,-564057,-1.20343e+06,10645
396,M,42,working,industry,not commuting,Ho,-566068,-1.20383e+06,9501
397,F,37,working,industry,not commuting,Ho,-566068,-1.20383e+06,9501
398,F,61,retired,undef,not commuting,Ho,-563336,-1.20152e+06,6105
399,M,59,working,health,not commuting,Ho,-563336,-1.20152e+06,6105
400,M,24,student,undef,not commuting,Ho,-564461,-1.20286e+06,5384
401,F,37,at home,undef,not commuting,Ho,-564628,-1.20234e+06,6973
402,M,11,student,undef,not commuting,Ho,-564628,-1.20234e+06,6973
403,M,3,at home,undef,not commuting,Ho,-564208,-1.20224e+06,4476
404,M,29,working,education,not commuting,Ho,-564208,-1.20224e+06,4476
405,M,0,at home,undef,not commuting,Ho,-563477,-1.20168e+06,5719
406,F,8,student,undef,not commuting,Ho,-563477,-1.20168e+06,5719
407,F,35,at home,undef,not commuting,Ho,-563477,-1.20168e+06,5719
408,F,44,working,tradeandmoto,not commuting,Ho,-565111,-1.20165e+06,10189
409,F,10,student,undef,not commuting,Ho,-564173,-1.20307e+06,4599
410,F,30,at home,undef,not commuting,Ho,-564173,-1.20307e+06,4599
411,M,32,working,adminetc,not commuting,Ho,-564173,-1.20307e+06,4599
412,M,2,at home,undef,not commuting,Ho,-564173,-1.20307e+06,4599
413,F,65,retired,undef,not commuting,Ho,-563796,-1.20251e+06,10077
414,F,40,working,industry,not commuting,Ho,-563679,-1.20256e+06,7990
415,M,20,working,health,not commuting,Ho,-563679,-1.20256e+06,7990
416,F,12,student,undef,not commuting,Ho,-563679,-1.20256e+06,7990
417,F,44,working,industry,not commuting,Ho,-563931,-1.20215e+06,1388
418,M,50,working,industry,not commuting,Ho,-563931,-1.20215e+06,1388
419,F,19,at home,undef,not commuting,Ho,-563931,-1.20215e+06,1388
420,M,17,working,industry,30 to 45 mins,Ho,-563653,-1.2025e+06,7951
421,F,41,working,industry,30 to 45 mins,Ho,-563653,-1.2025e+06,7951
422,F,23,working,industry,not commuting,Ho,-565445,-1.20188e+06,2568
423,M,30,working,education,not commuting,Ho,-565445,-1.20188e+06,2568
424,F,29,at home,undef,not commuting,Ho,-564422,-1.2024e+06,7360
425,F,3,at home,undef,not commuting,Ho,-564422,-1.2024e+06,7360
426,M,28,at home,undef,not commuting,Ho,-564422,-1.2024e+06,7360
427,M,48,at home,undef,not commuting,Ho,-564929,-1.2017e+06,4102
428,M,21,at home,undef,not commuting,Ho,-564929,-1.2017e+06,4102
429,F,42,at home,undef,not commuting,Ho,-564929,-1.2017e+06,4102
430,F,2,at home,undef,not commuting,Ho,-564929,-1.2017e+06,4102
431,M,34,working,industry,less than 15min,Ho,-564121,-1.20267e+06,766
432,F,33,at home,undef,not commuting,Ho,-564121,-1.20267e+06,766
433,M,3,at home,undef,not commuting,Ho,-564121,-1.20267e+06,766
434,M,46,working,health,not commuting,Ho,-563644,-1.20265e+06,8868
435,M,20,working,adminetc,not commuting,Ho,-563644,-1.20265e+06,8868
436,M,12,student,undef,not commuting,Ho,-563644,-1.20265e+06,8868
437,F,44,working,industry,not commuting,Ho,-563644,-1.20265e+06,8868
438,M,46,working,adminetc,not commuting,Ho,-564239,-1.20311e+06,4745
439,F,45,at home,undef,not commuting,Ho,-564239,-1.20311e+06,4745
440,M,30,at home,undef,not commuting,Ho,-564200,-1.20188e+06,1861
441,F,29,working,adminetc,not commuting,Ho,-564200,-1.20188e+06,1861
442,F,4,at home,undef,not commuting,Ho,-564200,-1.20188e+06,1861
443,M,28,working,industry,15 to 30 min,Ho,-563665,-1.20195e+06,6365
444,F,49,working,education,not commuting,Ho,-564146,-1.20188e+06,1800
445,F,20,student,undef,not commuting,Ho,-564146,-1.20188e+06,1800
446,M,46,working,it,not commuting,Ho,-564146,-1.20188e+06,1800
447,M,40,working,adminetc,not commuting,Ho,-563741,-1.20305e+06,9211
448,F,53,working,banks,not commuting,Ho,-565234,-1.20179e+06,3504
449,M,50,working,industry,30 to 45 mins,Ho,-565234,-1.20179e+06,3504
450,F,21,at home,undef,not commuting,Ho,-565234,-1.20179e+06,3504
451,F,42,working,publicsector,not commuting,Ho,-564314,-1.20212e+06,1183
452,F,2,at home,undef,not commuting,Ho,-565557,-1.20184e+06,2280
453,M,34,working,industry,not commuting,Ho,-565557,-1.20184e+06,2280
454,F,31,working,transportation,not commuting,Ho,-565557,-1.20184e+06,2280
455,M,19,working,construction,not commuting,Ho,-563712,-1.2029e+06,9081
456,F,42,working,industry,not commuting,Ho,-563727,-1.20195e+06,6627
457,M,45,working,eatinghousing,not commuting,Ho,-563727,-1.20195e+06,6627
458,M,21,student,undef,not commuting,Ho,-563727,-1.20195e+06,6627
459,F,25,working,education,not commuting,Ho,-564917,-1.20184e+06,4177
460,M,29,at home,undef,not commuting,Ho,-564917,-1.20184e+06,4177
461,M,47,working,industry,not commuting,Ho,-564461,-1.20286e+06,5383
462,M,19,working,industry,not commuting,Ho,-565647,-1.20182e+06,3376
463,M,50,working,industry,not commuting,Ho,-565647,-1.20182e+06,3376
464,F,48,working,tradeandmoto,not commuting,Ho,-565647,-1.20182e+06,3376
465,F,42,working,construction,15 to 30 min,Ho,-565270,-1.20172e+06,2510
466,M,17,student,undef,not commuting,Ho,-565270,-1.20172e+06,2510
467,M,20,student,undef,not commuting,Ho,-565270,-1.20172e+06,2510
468,F,64,retired,undef,not commuting,Ho,-563697,-1.20248e+06,7809
469,M,1,at home,undef,not commuting,Ho,-565428,-1.2016e+06,2642
470,F,31,working,publicsector,not commuting,Ho,-565428,-1.2016e+06,2642
471,M,33,at home,undef,not commuting,Ho,-565428,-1.2016e+06,2642
472,M,42,working,industry,not commuting,Ho,-563714,-1.20281e+06,8622
473,F,38,working,industry,not commuting,Ho,-563714,-1.20281e+06,8622
474,F,85,retired,undef,not commuting,Ho,-564108,-1.20183e+06,1408
475,M,85,retired,undef,not commuting,Ho,-564108,-1.20183e+06,1408
476,M,60,working,tradeandmoto,less than 15min,Ho,-563708,-1.20295e+06,9155
477,F,28,working,health,not commuting,Ho,-563708,-1.20295e+06,9155
478,M,29,working,eatinghousing,not commuting,Ho,-564646,-1.20256e+06,1434
479,M,2,at home,undef,not commuting,Ho,-564646,-1.20256e+06,1434
480,M,7,student,undef,not commuting,Ho,-564646,-1.20256e+06,1434
481,F,82,retired,undef,not commuting,Ho,-563683,-1.20242e+06,7772
482,F,24,at home,undef,not commuting,Ho,-563720,-1.20166e+06,6406
483,M,24,student,undef,not commuting,Ho,-563720,-1.20166e+06,6406
484,F,78,retired,undef,not commuting,Ho,-564989,-1.20166e+06,3790
485,M,66,retired,undef,not commuting,Ho,-564989,-1.20166e+06,3790
486,M,46,working,it,not commuting,Ho,-564395,-1.20127e+06,10700
487,F,23,student,undef,not commuting,Ho,-564395,-1.20127e+06,10700
488,F,44,working,industry,not commuting,Ho,-564395,-1.20127e+06,10700
489,M,16,student,undef,45 to 60 mins,Ho,-564395,-1.20127e+06,10700
490,F,24,at home,undef,not commuting,Ho,-564110,-1.2016e+06,194
491,M,30,working,tradeandmoto,not commuting,Ho,-564110,-1.2016e+06,194
492,F,79,retired,undef,not commuting,Ho,-565543,-1.20215e+06,6868
493,M,80,retired,undef,not commuting,Ho,-565543,-1.20215e+06,6868
494,F,84,retired,undef,not commuting,Ho,-564976,-1.20105e+06,6673
495,M,1,at home,undef,not commuting,Ho,-564854,-1.20183e+06,4129
496,F,22,student,undef,not commuting,Ho,-564854,-1.20183e+06,4129
497,M,33,working,industry,not commuting,Ho,-564854,-1.20183e+06,4129
498,F,32,at home,undef,not commuting,Ho,-565761,-1.20173e+06,3226
499,M,19,working,publicsector,30 to 45 mins,Ho,-565156,-1.20171e+06,4664
500,M,21,student,undef,30 to 45 mins,Ho,-565156,-1.20171e+06,4664
501,M,46,working,education,30 to 45 mins,Ho,-565156,-1.20171e+06,4664
502,F,45,at home,undef,not commuting,Ho,-565156,-1.20171e+06,4664
503,F,36,at home,undef,not commuting,Ho,-563864,-1.20137e+06,10159
504,F,13,student,undef,not commuting,Ho,-563864,-1.20137e+06,10159
505,M,17,student,undef,not commuting,Ho,-563864,-1.20137e+06,10159
506,M,37,working,industry,not commuting,Ho,-563864,-1.20137e+06,10159
507,M,69,retired,undef,not commuting,Ho,-563708,-1.20295e+06,9166
508,F,65,retired,undef,not commuting,Ho,-563708,-1.20295e+06,9166
509,F,6,student,undef,not commuting,Ho,-563826,-1.20274e+06,8597
510,F,35,working,construction,not commuting,Ho,-563826,-1.20274e+06,8597
511,M,32,at home,undef,not commuting,Ho,-563826,-1.20274e+06,8597
512,M,10,student,undef,not commuting,Ho,-563826,-1.20274e+06,8597
513,F,3,at home,undef,not commuting,Ho,-565823,-1.20216e+06,8223
514,M,37,working,industry,not commuting,Ho,-565823,-1.20216e+06,8223
515,F,38,working,banks,not commuting,Ho,-563811,-1.20256e+06,9711
516,M,3,at home,undef,not commuting,Ho,-563811,-1.20256e+06,9711
517,M,43,working,industry,not commuting,Ho,-563811,-1.20256e+06,9711
518,F,38,working,health,not commuting,Ho,-564138,-1.2019e+06,1769
519,F,63,retired,undef,not commuting,Ho,-564138,-1.2019e+06,1769
520,M,60,retired,undef,not commuting,Ho,-564138,-1.2019e+06,1769
521,F,80,retired,undef,not commuting,Ho,-564497,-1.20185e+06,979
522,M,82,retired,undef,not commuting,Ho,-564497,-1.20185e+06,979
523,M,45,at home,undef,not commuting,Ho,-565835,-1.20176e+06,7160
524,F,46,working,tradeandmoto,not commuting,Ho,-565835,-1.20176e+06,7160
525,F,14,student,undef,not commuting,Ho,-565835,-1.20176e+06,7160
526,M,100,retired,undef,not commuting,Ho,-565835,-1.20176e+06,7160
527,F,65,retired,undef,not commuting,Ho,-564457,-1.2023e+06,7281
528,M,47,working,industry,not commuting,Ho,-564389,-1.20249e+06,7189
529,F,71,retired,undef,not commuting,Ho,-564966,-1.20188e+06,4242
530,M,25,working,industry,not commuting,Ho,-563477,-1.20168e+06,5771
531,F,62,retired,undef,not commuting,Ho,-563477,-1.20168e+06,5771
532,M,9,student,undef,not commuting,Ho,-563644,-1.20265e+06,8817
533,F,40,at home,undef,not commuting,Ho,-563644,-1.20265e+06,8817
534,M,6,student,undef,not commuting,Ho,-563644,-1.20265e+06,8817
535,M,42,working,adminetc,less than 15min,Ho,-563644,-1.20265e+06,8817
536,M,16,working,tradeandmoto,not commuting,Ho,-563477,-1.20168e+06,5754
537,F,9,student,undef,not commuting,Ho,-563477,-1.20168e+06,5754
538,M,38,working,industry,not commuting,Ho,-563477,-1.20168e+06,5754
539,F,36,at home,undef,not commuting,Ho,-563477,-1.20168e+06,5754
540,F,76,retired,undef,not commuting,Ho,-565790,-1.20225e+06,4941
541,M,79,retired,undef,not commuting,Ho,-565790,-1.20225e+06,4941
542,M,51,working,industry,not commuting,Ho,-565390,-1.20165e+06,2750
543,M,24,working,education,not commuting,Ho,-565390,-1.20165e+06,2750
544,M,19,student,undef,not commuting,Ho,-565390,-1.20165e+06,2750
545,F,51,working,industry,not commuting,Ho,-565390,-1.20165e+06,2750
546,F,26,working,industry,not commuting,Ho,-564476,-1.2028e+06,5332
547,M,27,working,health,not commuting,Ho,-564476,-1.2028e+06,5332
548,F,12,student,undef,not commuting,Ho,-564864,-1.20137e+06,1920
549,F,44,working,transportation,not commuting,Ho,-564864,-1.20137e+06,1920
550,M,44,working,industry,not commuting,Ho,-564864,-1.20137e+06,1920
551,F,90,retired,undef,not commuting,Ho,-564534,-1.2021e+06,398
552,F,43,working,transportation,not commuting,Ho,-563575,-1.20175e+06,6584
553,M,45,working,tradeandmoto,not commuting,Ho,-563575,-1.20175e+06,6584
554,F,15,student,undef,not commuting,Ho,-563575,-1.20175e+06,6584
555,M,19,working,adminetc,not commuting,Ho,-563575,-1.20175e+06,6584
556,F,66,retired,undef,not commuting,Ho,-564114,-1.20273e+06,3650
557,F,100,retired,undef,not commuting,Ho,-565464,-1.20175e+06,2607
558,F,60,retired,undef,not commuting,Ho,-563949,-1.20201e+06,10758
559,F,55,retired,undef,not commuting,Ho,-564631,-1.20218e+06,1111
560,M,55,retired,undef,not commuting,Ho,-564631,-1.20218e+06,1111
561,M,82,retired,undef,not commuting,Ho,-564966,-1.20188e+06,4220
562,F,56,retired,undef,not commuting,Ho,-564966,-1.20188e+06,4220
563,M,56,working,industry,not commuting,Ho,-564966,-1.20188e+06,4220
564,F,58,working,banks,not commuting,Ho,-563934,-1.20197e+06,885
565,F,41,working,publicsector,not commuting,Ho,-565790,-1.20225e+06,4963
566,F,71,retired,undef,not commuting,Ho,-565550,-1.20173e+06,2417
567,F,30,working,adminetc,not commuting,Ho,-564065,-1.20297e+06,404
568,F,37,working,construction,not commuting,Ho,-563425,-1.20167e+06,5793
569,M,0,at home,undef,not commuting,Ho,-563425,-1.20167e+06,5793
570,M,35,working,banks,not commuting,Ho,-565823,-1.20216e+06,8212
571,F,36,working,industry,not commuting,Ho,-565823,-1.20216e+06,8212
572,F,12,student,undef,not commuting,Ho,-565823,-1.20216e+06,8212
573,F,18,student,undef,not commuting,Ho,-565823,-1.20216e+06,8212
574,F,53,working,publicsector,not commuting,Ho,-564058,-1.2032e+06,10356
575,F,73,retired,undef,not commuting,Ho,-562894,-1.20179e+06,8096
576,M,50,at home,undef,not commuting,Ho,-563741,-1.20305e+06,9238
577,F,13,student,undef,not commuting,Ho,-563741,-1.20305e+06,9238
578,F,37,working,industry,not commuting,Ho,-563741,-1.20305e+06,9238
579,M,32,at home,undef,not commuting,Ho,-563741,-1.20305e+06,9238
580,F,15,student,undef,not commuting,Ho,-563741,-1.20305e+06,9238
581,M,64,retired,undef,not commuting,Ho,-564111,-1.20198e+06,1315
582,F,63,retired,undef,not commuting,Ho,-564111,-1.20198e+06,1315
583,F,52,working,publicsector,not commuting,Ho,-564628,-1.20234e+06,6969
584,M,57,working,industry,not commuting,Ho,-564628,-1.20234e+06,6969
585,F,87,retired,undef,not commuting,Ho,-563661,-1.20221e+06,7492
586,M,42,working,education,not commuting,Ho,-565088,-1.20187e+06,3556
587,M,59,retired,undef,not commuting,Ho,-564628,-1.20269e+06,7048
588,F,55,retired,undef,not commuting,Ho,-564628,-1.20269e+06,7048
589,M,27,working,transportation,not commuting,Ho,-563901,-1.20264e+06,9619
590,M,47,working,industry,not commuting,Ho,-565445,-1.20188e+06,2582
591,F,4,at home,undef,not commuting,Ho,-564389,-1.20249e+06,7207
592,F,34,working,industry,not commuting,Ho,-564389,-1.20249e+06,7207
593,F,63,retired,undef,not commuting,Ho,-564867,-1.20168e+06,4025
594,M,10,student,undef,not commuting,Ho,-564374,-1.20321e+06,5311
595,M,33,working,industry,60 to 90 mins,Ho,-564374,-1.20321e+06,5311
596,F,31,at home,undef,not commuting,Ho,-564374,-1.20321e+06,5311
597,M,54,at home,undef,not commuting,Ho,-563613,-1.2018e+06,5538
598,F,54,at home,undef,not commuting,Ho,-563613,-1.2018e+06,5538
599,F,32,at home,undef,not commuting,Ho,-563365,-1.20146e+06,6250
600,M,67,retired,undef,not commuting,Ho,-563773,-1.20273e+06,8450
601,F,64,retired,undef,not commuting,Ho,-563773,-1.20273e+06,8450
602,F,64,working,tradeandmoto,30 to 45 mins,Ho,-563659,-1.20235e+06,7700
603,M,34,at home,undef,not commuting,Ho,-563659,-1.20235e+06,7700
604,M,63,retired,undef,not commuting,Ho,-563659,-1.20235e+06,7700
605,M,68,retired,undef,not commuting,Ho,-564239,-1.20311e+06,4737
606,F,64,retired,undef,not commuting,Ho,-564239,-1.20311e+06,4737
607,F,2,at home,undef,not commuting,Ho,-564628,-1.20269e+06,7067
608,F,24,student,undef,not commuting,Ho,-564628,-1.20269e+06,7067
609,M,31,at home,undef,not commuting,Ho,-564628,-1.20269e+06,7067
610,M,64,working,construction,not commuting,Ho,-564291,-1.20248e+06,480
611,F,65,retired,undef,not commuting,Ho,-564291,-1.20248e+06,480
612,F,61,retired,undef,not commuting,Ho,-563861,-1.20261e+06,9844
613,M,59,working,construction,not commuting,Ho,-563861,-1.20261e+06,9844
614,F,57,working,it,15 to 30 min,Ho,-564455,-1.20294e+06,4627
615,M,81,retired,undef,not commuting,Ho,-563365,-1.20146e+06,6224
616,F,80,retired,undef,not commuting,Ho,-563365,-1.20146e+06,6224
617,M,58,working,industry,not commuting,Ho,-563709,-1.20268e+06,8321
618,F,59,retired,undef,not commuting,Ho,-565303,-1.20162e+06,2731
619,M,22,student,undef,60 to 90 mins,Ho,-565303,-1.20162e+06,2731
620,M,61,retired,undef,not commuting,Ho,-565303,-1.20162e+06,2731
621,F,72,retired,undef,not commuting,Ho,-564492,-1.2014e+06,10567
622,M,70,retired,undef,not commuting,Ho,-564492,-1.2014e+06,10567
623,F,78,retired,undef,not commuting,Ho,-564767,-1.20142e+06,5058
624,F,85,retired,undef,not commuting,Ho,-565039,-1.20165e+06,4493
625,F,31,working,publicsector,not commuting,Ho,-566421,-1.2037e+06,2085
626,M,37,working,industry,not commuting,Ho,-566421,-1.2037e+06,2085
627,F,9,student,undef,not commuting,Ho,-566421,-1.2037e+06,2085
628,M,6,student,undef,not commuting,Ho,-566421,-1.2037e+06,2085
629,M,72,retired,undef,not commuting,Ho,-563659,-1.20235e+06,7669
630,F,66,retired,undef,not commuting,Ho,-563659,-1.20235e+06,7669
631,F,53,working,industry,not commuting,Ho,-564165,-1.20198e+06,1579
632,F,26,working,health,not commuting,Ho,-564165,-1.20198e+06,1579
633,M,55,working,transportation,not commuting,Ho,-564165,-1.20198e+06,1579
634,F,0,at home,undef,not commuting,Ho,-563788,-1.20227e+06,10310
635,F,79,retired,undef,not commuting,Ho,-563788,-1.20227e+06,10310
636,M,25,at home,undef,not commuting,Ho,-565333,-1.20171e+06,2482
637,M,50,working,industry,not commuting,Ho,-565333,-1.20171e+06,2482
638,F,49,working,industry,not commuting,Ho,-565333,-1.20171e+06,2482
639,M,11,student,undef,not commuting,Ho,-565333,-1.20171e+06,2482
640,M,23,working,adminetc,not commuting,Ho,-565333,-1.20171e+06,2482
641,F,45,working,health,not commuting,Ho,-563943,-1.20262e+06,9824
642,M,60,retired,undef,not commuting,Ho,-563943,-1.20262e+06,9824
643,M,11,student,undef,not commuting,Ho,-563943,-1.20262e+06,9824
644,F,88,retired,undef,not commuting,Ho,-564854,-1.20183e+06,4163
645,F,5,at home,undef,not commuting,Ho,-563997,-1.2023e+06,1178
646,F,37,at home,undef,not commuting,Ho,-563997,-1.2023e+06,1178
647,F,60,retired,undef,not commuting,Ho,-565648,-1.20172e+06,2883
648,F,25,at home,undef,not commuting,Ho,-565648,-1.20172e+06,2883
649,M,51,working,construction,less than 15min,Ho,-565648,-1.20172e+06,2883
650,M,42,working,tradeandmoto,not commuting,Ho,-565648,-1.20172e+06,2883
651,F,69,retired,undef,not commuting,Ho,-564989,-1.20166e+06,3736
652,F,17,working,industry,not commuting,Ho,-564584,-1.20153e+06,10552
653,M,8,student,undef,not commuting,Ho,-564584,-1.20153e+06,10552
654,F,46,working,transportation,not commuting,Ho,-564584,-1.20153e+06,10552
655,M,38,working,transportation,not commuting,Ho,-565245,-1.20193e+06,2165
656,M,1,at home,undef,not commuting,Ho,-563901,-1.20264e+06,9567
657,M,26,working,health,15 to 30 min,Ho,-563901,-1.20264e+06,9567
658,F,27,working,publicsector,not commuting,Ho,-563901,-1.20264e+06,9567
659,F,53,at home,undef,not commuting,Ho,-565504,-1.20185e+06,2354
660,M,54,working,it,not commuting,Ho,-565504,-1.20185e+06,2354
661,F,25,working,transportation,not commuting,Ho,-563661,-1.20221e+06,7454
662,F,50,working,industry,not commuting,Ho,-563661,-1.20221e+06,7454
663,M,30,working,publicsector,not commuting,Ho,-563661,-1.20221e+06,7454
664,M,52,working,tradeandmoto,not commuting,Ho,-563661,-1.20221e+06,7454
665,M,29,working,industry,not commuting,Ho,-563767,-1.20298e+06,9420
666,F,55,retired,undef,not commuting,Ho,-563767,-1.20298e+06,9420
